Proportional Fair, 3.438, 0.475
Proportional Fair, 3.44171, 0.5
Proportional Fair, 491770, 0.525
Proportional Fair, 516507, 0.55
Proportional Fair, 578162, 0.575
Proportional Fair, 615044, 0.6
Proportional Fair, 651947, 0.625
Proportional Fair, 719059, 0.65
Proportional Fair, 845686, 0.675
Proportional Fair, 1.0696e+06, 0.7
Proportional Fair, 1.14856e+06, 0.725
Proportional Fair, 1.16051e+06, 0.75
Proportional Fair, 1.19065e+06, 0.775
Proportional Fair, 1.20632e+06, 0.8
Proportional Fair, 1.62417e+06, 0.825
Proportional Fair, 2.06603e+06, 0.85
Proportional Fair, 2.12591e+06, 0.875
Proportional Fair, 2.2806e+06, 0.9
Proportional Fair, 2.39165e+06, 0.925
Proportional Fair, 2.51945e+06, 0.95
Proportional Fair, 2.53883e+06, 0.975
Proportional Fair, 2.68558e+06, 1
Proportional Fair, 0.555636, 0.025
Proportional Fair, 0.651947, 0.05
Proportional Fair, 0.653191, 0.075
Proportional Fair, 0.735278, 0.1
Proportional Fair, 0.768805, 0.125
Proportional Fair, 0.780255, 0.15
Proportional Fair, 0.820403, 0.175
Proportional Fair, 0.828746, 0.2
Proportional Fair, 0.833455, 0.225
Proportional Fair, 0.892263, 0.25
Proportional Fair, 1.03434, 0.275
Proportional Fair, 1.04236, 0.3
Proportional Fair, 1.06717, 0.325
Proportional Fair, 1.10292, 0.35
Proportional Fair, 1.19259, 0.375
Proportional Fair, 1.31643, 0.4
Proportional Fair, 1.47871, 0.425
Proportional Fair, 2.19109, 0.45
Proportional Fair, 2.67764, 0.475
Proportional Fair, 3.23576, 0.5
Proportional Fair, 396454, 0.525
Proportional Fair, 462530, 0.55
Proportional Fair, 484119, 0.575
Proportional Fair, 546324, 0.6
Proportional Fair, 575247, 0.625
Proportional Fair, 584880, 0.65
Proportional Fair, 585191, 0.675
Proportional Fair, 604484, 0.7
Proportional Fair, 633368, 0.725
Proportional Fair, 667978, 0.75
Proportional Fair, 786339, 0.775
Proportional Fair, 795645, 0.8
Proportional Fair, 800381, 0.825
Proportional Fair, 873143, 0.85
Proportional Fair, 883663, 0.875
Proportional Fair, 1.02477e+06, 0.9
Proportional Fair, 1.15321e+06, 0.925
Proportional Fair, 1.62417e+06, 0.95
Proportional Fair, 1.95244e+06, 0.975
Proportional Fair, 2.46304e+06, 1
Proportional Fair, 0.621559, 0.025
Proportional Fair, 0.698514, 0.05
Proportional Fair, 0.748408, 0.075
Proportional Fair, 0.830757, 0.1
Proportional Fair, 0.866268, 0.125
Proportional Fair, 0.970159, 0.15
Proportional Fair, 0.988706, 0.175
Proportional Fair, 1.04479, 0.2
Proportional Fair, 1.0505, 0.225
Proportional Fair, 1.23267, 0.25
Proportional Fair, 1.528, 0.275
Proportional Fair, 1.71364, 0.3
Proportional Fair, 1.71565, 0.325
Proportional Fair, 1.80703, 0.35
Proportional Fair, 2.23323, 0.375
Proportional Fair, 2.96699, 0.4
Proportional Fair, 3.16919, 0.425
Proportional Fair, 3.40862, 0.45
Proportional Fair, 3.42272, 0.475
Proportional Fair, 3.54496, 0.5
Proportional Fair, 400787, 0.525
Proportional Fair, 525763, 0.55
Proportional Fair, 548513, 0.575
Proportional Fair, 573000, 0.6
Proportional Fair, 614615, 0.625
Proportional Fair, 710698, 0.65
Proportional Fair, 751196, 0.675
Proportional Fair, 764000, 0.7
Proportional Fair, 786339, 0.725
Proportional Fair, 934318, 0.75
Proportional Fair, 1.1679e+06, 0.775
Proportional Fair, 1.25589e+06, 0.8
Proportional Fair, 1.28674e+06, 0.825
Proportional Fair, 1.37621e+06, 0.85
Proportional Fair, 1.64721e+06, 0.875
Proportional Fair, 2.2806e+06, 0.9
Proportional Fair, 2.48023e+06, 0.925
Proportional Fair, 2.58756e+06, 0.95
Proportional Fair, 2.59297e+06, 0.975
Proportional Fair, 2.64549e+06, 1
Round Robin, 0.564185, 0.025
Round Robin, 0.701377, 0.05
Round Robin, 0.740848, 0.075
Round Robin, 0.757239, 0.1
Round Robin, 0.769343, 0.125
Round Robin, 0.795057, 0.15
Round Robin, 0.797217, 0.175
Round Robin, 0.835829, 0.2
Round Robin, 0.852837, 0.225
Round Robin, 0.898824, 0.25
Round Robin, 0.967367, 0.275
Round Robin, 1.01867, 0.3
Round Robin, 1.14926, 0.325
Round Robin, 1.25835, 0.35
Round Robin, 1.6822, 0.375
Round Robin, 2.01864, 0.4
Round Robin, 2.2637, 0.425
Round Robin, 110126, 0.45
Round Robin, 110126, 0.475
Round Robin, 209854, 0.5
Round Robin, 304080, 0.525
Round Robin, 390128, 0.55
Round Robin, 509333, 0.575
Round Robin, 538164, 0.6
Round Robin, 540287, 0.625
Round Robin, 552497, 0.65
Round Robin, 582095, 0.675
Round Robin, 585191, 0.7
Round Robin, 596293, 0.725
Round Robin, 606149, 0.75
Round Robin, 658778, 0.775
Round Robin, 755416, 0.8
Round Robin, 799701, 0.825
Round Robin, 851038, 0.85
Round Robin, 1.23892e+06, 0.875
Round Robin, 1.49682e+06, 0.9
Round Robin, 1.75885e+06, 0.925
Round Robin, inf, 0.95
Round Robin, inf, 0.975
Round Robin, inf, 1
Round Robin, 0.799701, 0.025
Round Robin, 0.821782, 0.05
Round Robin, 0.82409, 0.075
Round Robin, 0.883663, 0.1
Round Robin, 0.9168, 0.125
Round Robin, 0.940308, 0.15
Round Robin, 1.01025, 0.175
Round Robin, 1.10216, 0.2
Round Robin, 1.15917, 0.225
Round Robin, 1.34576, 0.25
Round Robin, 1.54283, 0.275
Round Robin, 1.69778, 0.3
Round Robin, 1.8336, 0.325
Round Robin, 2.4448, 0.35
Round Robin, 2.4448, 0.375
Round Robin, 2.74183, 0.4
Round Robin, 3.15458, 0.425
Round Robin, 110126, 0.45
Round Robin, 110126, 0.475
Round Robin, 157391, 0.5
Round Robin, 361657, 0.525
Round Robin, 423954, 0.55
Round Robin, 502356, 0.575
Round Robin, 527655, 0.6
Round Robin, 559268, 0.625
Round Robin, 592679, 0.65
Round Robin, 624584, 0.675
Round Robin, 662747, 0.7
Round Robin, 764000, 0.725
Round Robin, 835180, 0.75
Round Robin, 867510, 0.775
Round Robin, 991135, 0.8
Round Robin, 1.1191e+06, 0.825
Round Robin, 1.87375e+06, 0.85
Round Robin, 1.87375e+06, 0.875
Round Robin, 2.11062e+06, 0.9
Round Robin, 2.23951e+06, 0.925
Round Robin, inf, 0.95
Round Robin, inf, 0.975
Round Robin, inf, 1
Round Robin, 0.679111, 0.025
Round Robin, 0.835829, 0.05
Round Robin, 0.847208, 0.075
Round Robin, 0.847208, 0.1
Round Robin, 0.909223, 0.125
Round Robin, 1.00015, 0.15
Round Robin, 1.13953, 0.175
Round Robin, 1.27555, 0.2
Round Robin, 1.33133, 0.225
Round Robin, 1.4817, 0.25
Round Robin, 1.56718, 0.275
Round Robin, 1.60842, 0.3
Round Robin, 1.74629, 0.325
Round Robin, 2.23323, 0.35
Round Robin, 2.37689, 0.375
Round Robin, 2.4448, 0.4
Round Robin, 2.4448, 0.425
Round Robin, 2.67764, 0.45
Round Robin, 2.70338, 0.475
Round Robin, 209854, 0.5
Round Robin, 355349, 0.525
Round Robin, 357427, 0.55
Round Robin, 441831, 0.575
Round Robin, 555636, 0.6
Round Robin, 582095, 0.625
Round Robin, 589108, 0.65
Round Robin, 687600, 0.675
Round Robin, 738362, 0.7
Round Robin, 856459, 0.725
Round Robin, 934318, 0.75
Round Robin, 960457, 0.775
Round Robin, 1.05531e+06, 0.8
Round Robin, 1.30389e+06, 0.825
Round Robin, 1.62417e+06, 0.85
Round Robin, 1.77159e+06, 0.875
Round Robin, 1.84679e+06, 0.9
Round Robin, 1.87375e+06, 0.925
Round Robin, 2.0522e+06, 0.95
Round Robin, 2.06729e+06, 0.975
Round Robin, inf, 1
Round Robin, 0.705231, 0.025
Round Robin, 0.719059, 0.05
Round Robin, 0.725153, 0.075
Round Robin, 0.757239, 0.1
Round Robin, 0.764, 0.125
Round Robin, 0.785829, 0.15
Round Robin, 0.825946, 0.175
Round Robin, 0.85568, 0.2
Round Robin, 0.864323, 0.225
Round Robin, 0.9168, 0.25
Round Robin, 1.05877, 0.275
Round Robin, 1.17216, 0.3
Round Robin, 1.25128, 0.325
Round Robin, 1.49682, 0.35
Round Robin, 1.56718, 0.375
Round Robin, 1.9065, 0.4
Round Robin, 1.97912, 0.425
Round Robin, 2.81152, 0.45
Round Robin, 110126, 0.475
Round Robin, 157391, 0.5
Round Robin, 355349, 0.525
Round Robin, 402989, 0.55
Round Robin, 409743, 0.575
Round Robin, 518594, 0.6
Round Robin, 524957, 0.625
Round Robin, 524957, 0.65
Round Robin, 552497, 0.675
Round Robin, 582095, 0.7
Round Robin, 590124, 0.725
Round Robin, 590124, 0.75
Round Robin, 633368, 0.775
Round Robin, 666764, 0.8
Round Robin, 719059, 0.825
Round Robin, 790965, 0.85
Round Robin, 957301, 0.875
Round Robin, 1.40411e+06, 0.9
Round Robin, 1.44311e+06, 0.925
Round Robin, 2.12994e+06, 0.95
Round Robin, inf, 0.975
Round Robin, inf, 1
Round Robin, 0.48896, 0.025
Round Robin, 0.673764, 0.05
Round Robin, 0.729791, 0.075
Round Robin, 0.801574, 0.1
Round Robin, 0.822769, 0.125
Round Robin, 0.857825, 0.15
Round Robin, 0.864323, 0.175
Round Robin, 1.02939, 0.2
Round Robin, 1.07228, 0.225
Round Robin, 1.30043, 0.25
Round Robin, 1.30043, 0.275
Round Robin, 1.3287, 0.3
Round Robin, 1.37208, 0.325
Round Robin, 1.93648, 0.35
Round Robin, 2.35077, 0.375
Round Robin, 2.35077, 0.4
Round Robin, 2.58585, 0.425
Round Robin, 2.85607, 0.45
Round Robin, 3.02449, 0.475
Round Robin, 146835, 0.5
Round Robin, 262318, 0.525
Round Robin, 341453, 0.55
Round Robin, 472751, 0.575
Round Robin, 543289, 0.6
Round Robin, 570453, 0.625
Round Robin, 582095, 0.65
Round Robin, 590124, 0.675
Round Robin, 611200, 0.7
Round Robin, 683860, 0.725
Round Robin, 788645, 0.75
Round Robin, 919098, 0.775
Round Robin, 919098, 0.8
Round Robin, 981489, 0.825
Round Robin, 1.39703e+06, 0.85
Round Robin, 1.78453e+06, 0.875
Round Robin, 1.78453e+06, 0.9
Round Robin, 1.97741e+06, 0.925
Round Robin, 2.17316e+06, 0.95
Round Robin, 2.19856e+06, 0.975
Round Robin, inf, 1
Max Throughput, 1.09469, 0.025
Max Throughput, 1.2123, 0.05
Max Throughput, 1.25374, 0.075
Max Throughput, 1.64818, 0.1
Max Throughput, 3.49257, 0.125
Max Throughput, 4.31435, 0.15
Max Throughput, 4.584, 0.175
Max Throughput, 4.584, 0.2
Max Throughput, 4.584, 0.225
Max Throughput, 5.56871, 0.25
Max Throughput, 5.64185, 0.275
Max Throughput, 5.64185, 0.3
Max Throughput, 5.64185, 0.325
Max Throughput, 7.3344, 0.35
Max Throughput, 7.3344, 0.375
Max Throughput, 8.14933, 0.4
Max Throughput, 8.99237, 0.425
Max Throughput, 10.9143, 0.45
Max Throughput, 12.224, 0.475
Max Throughput, 12.6767, 0.5
Max Throughput, 354319, 0.525
Max Throughput, 374204, 0.55
Max Throughput, 378062, 0.575
Max Throughput, 412045, 0.6
Max Throughput, 461283, 0.625
Max Throughput, 470154, 0.65
Max Throughput, 492242, 0.675
Max Throughput, 516507, 0.7
Max Throughput, 527655, 0.725
Max Throughput, 535358, 0.75
Max Throughput, 543289, 0.775
Max Throughput, 586752, 0.8
Max Throughput, 797217, 0.825
Max Throughput, 857825, 0.85
Max Throughput, 878371, 0.875
Max Throughput, 1.1735e+06, 0.9
Max Throughput, 4.04181e+06, 0.925
Max Throughput, 6.46559e+06, 0.95
Max Throughput, 7.8359e+06, 0.975
Max Throughput, 9.00716e+06, 1
Max Throughput, 0.997878, 0.025
Max Throughput, 1.08658, 0.05
Max Throughput, 1.30971, 0.075
Max Throughput, 2.93376, 0.1
Max Throughput, 3.86021, 0.125
Max Throughput, 4.584, 0.15
Max Throughput, 4.584, 0.175
Max Throughput, 4.584, 0.2
Max Throughput, 4.8896, 0.225
Max Throughput, 6.73007, 0.25
Max Throughput, 7.3344, 0.275
Max Throughput, 7.3344, 0.3
Max Throughput, 7.77891, 0.325
Max Throughput, 8.14933, 0.35
Max Throughput, 9.168, 0.375
Max Throughput, 11.7656, 0.4
Max Throughput, 11.9222, 0.425
Max Throughput, 13.0869, 0.45
Max Throughput, 14.6688, 0.475
Max Throughput, 18.336, 0.5
Max Throughput, 372305, 0.525
Max Throughput, 407467, 0.55
Max Throughput, 416727, 0.575
Max Throughput, 449963, 0.6
Max Throughput, 458400, 0.625
Max Throughput, 498939, 0.65
Max Throughput, 527655, 0.675
Max Throughput, 527655, 0.7
Max Throughput, 551459, 0.725
Max Throughput, 582095, 0.75
Max Throughput, 586752, 0.775
Max Throughput, 616336, 0.8
Max Throughput, 679111, 0.825
Max Throughput, 744609, 0.85
Max Throughput, 792908, 0.875
Max Throughput, 946374, 0.9
Max Throughput, 4.86972e+06, 0.925
Max Throughput, 8.25656e+06, 0.95
Max Throughput, 8.47102e+06, 0.975
Max Throughput, 9.75775e+06, 1
Max Throughput, 1.24312, 0.025
Max Throughput, 1.45236, 0.05
Max Throughput, 3.86021, 0.075
Max Throughput, 3.86021, 0.1
Max Throughput, 4.584, 0.125
Max Throughput, 5.23886, 0.15
Max Throughput, 5.64185, 0.175
Max Throughput, 7.3344, 0.2
Max Throughput, 8.14933, 0.225
Max Throughput, 9.168, 0.25
Max Throughput, 9.168, 0.275
Max Throughput, 9.168, 0.3
Max Throughput, 11.9222, 0.325
Max Throughput, 12.6767, 0.35
Max Throughput, 12.9431, 0.375
Max Throughput, 12.9431, 0.4
Max Throughput, 14.6688, 0.425
Max Throughput, 14.6688, 0.45
Max Throughput, 14.6688, 0.475
Max Throughput, 18.336, 0.5
Max Throughput, 402989, 0.525
Max Throughput, 423954, 0.55
Max Throughput, 464203, 0.575
Max Throughput, 473187, 0.6
Max Throughput, 479373, 0.625
Max Throughput, 509333, 0.65
Max Throughput, 539294, 0.675
Max Throughput, 559878, 0.7
Max Throughput, 564185, 0.725
Max Throughput, 582095, 0.75
Max Throughput, 591484, 0.775
Max Throughput, 611200, 0.8
Max Throughput, 611200, 0.825
Max Throughput, 616336, 0.85
Max Throughput, 873143, 0.875
Max Throughput, 1.07072e+06, 0.9
Max Throughput, 8.47102e+06, 0.925
Max Throughput, 9.00716e+06, 0.95
Max Throughput, 9.65053e+06, 0.975
Max Throughput, 9.65053e+06, 1
Max Throughput, 1.27555, 0.025
Max Throughput, 1.29812, 0.05
Max Throughput, 1.61196, 0.075
Max Throughput, 2.93376, 0.1
Max Throughput, 2.93376, 0.125
Max Throughput, 3.86021, 0.15
Max Throughput, 4.584, 0.175
Max Throughput, 4.584, 0.2
Max Throughput, 4.584, 0.225
Max Throughput, 4.97488, 0.25
Max Throughput, 5.64185, 0.275
Max Throughput, 5.64185, 0.3
Max Throughput, 7.3344, 0.325
Max Throughput, 7.3344, 0.35
Max Throughput, 7.3344, 0.375
Max Throughput, 7.84751, 0.4
Max Throughput, 11.9222, 0.425
Max Throughput, 12.0785, 0.45
Max Throughput, 12.224, 0.475
Max Throughput, 14.6688, 0.5
Max Throughput, 350928, 0.525
Max Throughput, 372305, 0.55
Max Throughput, 374204, 0.575
Max Throughput, 376123, 0.6
Max Throughput, 394323, 0.625
Max Throughput, 431435, 0.65
Max Throughput, 444509, 0.675
Max Throughput, 485722, 0.7
Max Throughput, 495568, 0.725
Max Throughput, 520170, 0.75
Max Throughput, 531478, 0.775
Max Throughput, 535358, 0.8
Max Throughput, 606149, 0.825
Max Throughput, 889018, 0.85
Max Throughput, 899926, 0.875
Max Throughput, 1.15502e+06, 0.9
Max Throughput, 3.39556e+06, 0.925
Max Throughput, 5.12619e+06, 0.95
Max Throughput, 8.47102e+06, 0.975
Max Throughput, 8.67173e+06, 1
Max Throughput, 1.49682, 0.025
Max Throughput, 1.528, 0.05
Max Throughput, 1.66691, 0.075
Max Throughput, 1.68607, 0.1
Max Throughput, 3.86021, 0.125
Max Throughput, 4.31435, 0.15
Max Throughput, 4.584, 0.175
Max Throughput, 4.8896, 0.2
Max Throughput, 5.64185, 0.225
Max Throughput, 5.64185, 0.25
Max Throughput, 6.66764, 0.275
Max Throughput, 9.168, 0.3
Max Throughput, 12.224, 0.325
Max Throughput, 12.224, 0.35
Max Throughput, 12.224, 0.375
Max Throughput, 12.224, 0.4
Max Throughput, 12.224, 0.425
Max Throughput, 12.6767, 0.45
Max Throughput, 14.2613, 0.475
Max Throughput, 18.336, 0.5
Max Throughput, 388063, 0.525
Max Throughput, 409743, 0.55
Max Throughput, 423954, 0.575
Max Throughput, 441831, 0.6
Max Throughput, 464203, 0.625
Max Throughput, 470154, 0.65
Max Throughput, 482526, 0.675
Max Throughput, 516507, 0.7
Max Throughput, 559878, 0.725
Max Throughput, 577512, 0.75
Max Throughput, 616336, 0.775
Max Throughput, 707174, 0.8
Max Throughput, 1.04034e+06, 0.825
Max Throughput, 1.05531e+06, 0.85
Max Throughput, 1.11976e+06, 0.875
Max Throughput, 1.19259e+06, 0.9
Max Throughput, 8.57825e+06, 0.925
Max Throughput, 8.68547e+06, 0.95
Max Throughput, 8.68547e+06, 0.975
Max Throughput, 9.00716e+06, 1
BET, 0.6876, 0.025
BET, 0.709781, 0.05
BET, 0.748408, 0.075
BET, 0.764, 0.1
BET, 0.788645, 0.125
BET, 0.825946, 0.15
BET, 0.843034, 0.175
BET, 0.905481, 0.2
BET, 0.908541, 0.225
BET, 0.940308, 0.25
BET, 0.947597, 0.275
BET, 0.953645, 0.3
BET, 0.955, 0.325
BET, 1.01101, 0.35
BET, 1.04547, 0.375
BET, 1.17713, 0.4
BET, 1.2224, 0.425
BET, 1.28674, 0.45
BET, 1.28674, 0.475
BET, 1.34753, 0.5
BET, 544634, 0.525
BET, 552844, 0.55
BET, 555636, 0.575
BET, 558457, 0.6
BET, 623673, 0.625
BET, 640000, 0.65
BET, 657204, 0.675
BET, 671648, 0.7
BET, 671648, 0.725
BET, 679111, 0.75
BET, 726832, 0.775
BET, 730783, 0.8
BET, 742895, 0.825
BET, 768000, 0.85
BET, 827667, 0.875
BET, 894439, 0.9
BET, 899926, 0.925
BET, 945905, 0.95
BET, 951569, 0.975
BET, 977920, 1
BET, 0.809536, 0.025
BET, 0.86695, 0.05
BET, 0.889018, 0.075
BET, 0.89049, 0.1
BET, 0.892263, 0.125
BET, 0.926061, 0.15
BET, 0.940308, 0.175
BET, 0.955, 0.2
BET, 0.960457, 0.225
BET, 0.967367, 0.25
BET, 0.974377, 0.275
BET, 0.97792, 0.3
BET, 1.00471, 0.325
BET, 1.02644, 0.35
BET, 1.03434, 0.375
BET, 1.04547, 0.4
BET, 1.07373, 0.425
BET, 1.08103, 0.45
BET, 1.08658, 0.475
BET, 1.0932, 0.5
BET, 596293, 0.525
BET, 636667, 0.55
BET, 636667, 0.575
BET, 650213, 0.6
BET, 689559, 0.625
BET, 694545, 0.65
BET, 696705, 0.675
BET, 702529, 0.7
BET, 734776, 0.725
BET, 755416, 0.75
BET, 759684, 0.775
BET, 768366, 0.8
BET, 780255, 0.825
BET, 786339, 0.85
BET, 788645, 0.875
BET, 805174, 0.9
BET, 819486, 0.925
BET, 840804, 0.95
BET, 877967, 0.975
BET, 902909, 1
BET, 0.89049, 0.025
BET, 0.96252, 0.05
BET, 1.01867, 0.075
BET, 1.03864, 0.1
BET, 1.0505, 0.125
BET, 1.07859, 0.15
BET, 1.08844, 0.175
BET, 1.10292, 0.2
BET, 1.18025, 0.225
BET, 1.18591, 0.25
BET, 1.24504, 0.275
BET, 1.28674, 0.3
BET, 1.31643, 0.325
BET, 1.32151, 0.35
BET, 1.36909, 0.375
BET, 1.45524, 0.4
BET, 1.46688, 0.425
BET, 1.50295, 0.45
BET, 1.59011, 0.475
BET, 2.30642, 0.5
BET, 671648, 0.525
BET, 715234, 0.55
BET, 755416, 0.575
BET, 772782, 0.6
BET, 828746, 0.625
BET, 852837, 0.65
BET, 854366, 0.675
BET, 861949, 0.7
BET, 887777, 0.725
BET, 899926, 0.75
BET, 908069, 0.775
BET, 935169, 0.8
BET, 1.01264e+06, 0.825
BET, 1.02477e+06, 0.85
BET, 1.03094e+06, 0.875
BET, 1.11127e+06, 0.9
BET, 1.12491e+06, 0.925
BET, 1.13888e+06, 0.95
BET, 1.17538e+06, 0.975
BET, 1.26183e+06, 1
BET, 0.71381, 0.025
BET, 0.764, 0.05
BET, 0.769343, 0.075
BET, 0.778599, 0.1
BET, 0.808941, 0.125
BET, 0.884632, 0.15
BET, 0.885797, 0.175
BET, 0.896427, 0.2
BET, 0.902443, 0.225
BET, 0.913944, 0.25
BET, 0.927338, 0.275
BET, 0.927338, 0.3
BET, 0.971444, 0.325
BET, 1.01164, 0.35
BET, 1.05785, 0.375
BET, 1.08314, 0.4
BET, 1.10356, 0.425
BET, 1.12995, 0.45
BET, 1.18591, 0.475
BET, 1.23267, 0.5
BET, 512000, 0.525
BET, 555636, 0.55
BET, 587692, 0.575
BET, 601180, 0.6
BET, 614615, 0.625
BET, 650213, 0.65
BET, 651947, 0.675
BET, 696304, 0.7
BET, 696705, 0.725
BET, 696705, 0.75
BET, 700333, 0.775
BET, 704000, 0.8
BET, 719059, 0.825
BET, 814933, 0.85
BET, 814933, 0.875
BET, 833455, 0.9
BET, 877621, 0.925
BET, 877967, 0.95
BET, 878371, 0.975
BET, 887777, 1
BET, 0.679111, 0.025
BET, 0.769343, 0.05
BET, 0.774761, 0.075
BET, 0.8404, 0.1
BET, 0.873143, 0.125
BET, 1.01867, 0.15
BET, 1.12704, 0.175
BET, 1.1735, 0.2
BET, 1.19483, 0.225
BET, 1.2224, 0.25
BET, 1.32664, 0.275
BET, 1.35822, 0.3
BET, 1.36993, 0.325
BET, 1.38013, 0.35
BET, 1.39396, 0.375
BET, 1.41435, 0.4
BET, 1.41435, 0.425
BET, 1.55225, 0.45
BET, 1.59011, 0.475
BET, 1.63714, 0.5
BET, 512000, 0.525
BET, 579032, 0.55
BET, 594681, 0.575
BET, 599951, 0.6
BET, 698514, 0.625
BET, 711450, 0.65
BET, 873143, 0.675
BET, 878371, 0.7
BET, 892764, 0.725
BET, 929310, 0.75
BET, 957301, 0.775
BET, 1.0319e+06, 0.8
BET, 1.04351e+06, 0.825
BET, 1.0564e+06, 0.85
BET, 1.06296e+06, 0.875
BET, 1.0696e+06, 0.9
BET, 1.07633e+06, 0.925
BET, 1.15321e+06, 0.95
BET, 1.24576e+06, 0.975
BET, 1.26183e+06, 1
