% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0622143	1	1	6	3.73396e-12	4.75793	0
0.0622143	1	2	3	2.01179e-12	0.936254	0
0.0622143	1	3	4	3.66199e-12	3.15489	0
0.0622143	1	4	2	3.99716e-11	40.3523	0
0.0622143	1	5	1	1.98959e-12	1.66955	0
0.0622143	2	6	1	2.09076e-12	1.78962	0
0.0622143	2	7	2	2.66317e-12	1.45295	0
0.0622143	2	8	3	6.20262e-11	52.3251	0
0.0622143	2	9	4	6.79851e-12	5.02745	0
0.0622143	2	10	5	2.95219e-11	23.5816	0
0.0622143	3	11	1	1.82885e-11	14.0194	0
0.0622143	3	12	3	5.97369e-12	7.83248	0
0.0622143	3	13	4	5.01955e-12	5.80525	0
0.0622143	3	14	5	2.5549e-12	3.70352	0
0.0622143	3	15	2	1.71512e-10	171.202	0
0.0622143	4	16	4	9.95436e-12	7.26494	0
0.0622143	4	17	3	8.82149e-12	11.1929	0
0.0622143	4	18	1	1.90509e-12	2.97685	0
0.0622143	4	19	6	1.75937e-12	2.27445	0
0.0622143	4	20	2	1.09183e-11	13.2407	0
0.0632143	1	1	6	3.73396e-12	4.75793	0
0.0632143	1	2	3	2.01179e-12	0.936254	0
0.0632143	1	3	4	3.66199e-12	3.15489	0
0.0632143	1	4	2	3.99716e-11	40.3523	0
0.0632143	1	5	1	1.98959e-12	1.66955	0
0.0632143	2	6	1	2.09076e-12	1.78962	0
0.0632143	2	7	2	2.66317e-12	1.45295	0
0.0632143	2	8	3	6.20262e-11	52.3251	0
0.0632143	2	9	4	6.79851e-12	5.02745	0
0.0632143	2	10	5	2.95219e-11	23.5816	0
0.0632143	3	11	1	1.82885e-11	14.0194	0
0.0632143	3	12	3	5.97369e-12	7.83248	0
0.0632143	3	13	4	5.01955e-12	5.80525	0
0.0632143	3	14	5	2.5549e-12	3.70352	0
0.0632143	3	15	2	1.71512e-10	171.202	0
0.0632143	4	16	4	9.95436e-12	7.26494	0
0.0632143	4	17	3	8.82149e-12	11.1929	0
0.0632143	4	18	1	1.90509e-12	2.97685	0
0.0632143	4	19	6	1.75937e-12	2.27445	0
0.0632143	4	20	2	1.09183e-11	13.2407	0
0.0642143	1	1	6	3.73396e-12	4.75793	0
0.0642143	1	2	3	2.01179e-12	0.936254	0
0.0642143	1	3	4	3.66199e-12	3.15489	0
0.0642143	1	4	2	3.99716e-11	40.3523	0
0.0642143	1	5	1	1.98959e-12	1.66955	0
0.0642143	2	6	1	2.09076e-12	1.78962	0
0.0642143	2	7	2	2.66317e-12	1.45295	0
0.0642143	2	8	3	6.20262e-11	52.3251	0
0.0642143	2	9	4	6.79851e-12	5.02745	0
0.0642143	2	10	5	2.95219e-11	23.5816	0
0.0642143	3	11	1	1.82885e-11	14.0194	0
0.0642143	3	12	3	5.97369e-12	7.83248	0
0.0642143	3	13	4	5.01955e-12	5.80525	0
0.0642143	3	14	5	2.5549e-12	3.70352	0
0.0642143	3	15	2	1.71512e-10	171.202	0
0.0642143	4	16	4	9.95436e-12	7.26494	0
0.0642143	4	17	3	8.82149e-12	11.1929	0
0.0642143	4	18	1	1.90509e-12	2.97685	0
0.0642143	4	19	6	1.75937e-12	2.27445	0
0.0642143	4	20	2	1.09183e-11	13.2407	0
0.0652143	1	1	6	3.73396e-12	4.75793	0
0.0652143	1	2	3	2.01179e-12	0.936254	0
0.0652143	1	3	4	3.66199e-12	3.15489	0
0.0652143	1	4	2	3.99716e-11	40.3523	0
0.0652143	1	5	1	1.98959e-12	1.66955	0
0.0652143	2	6	1	2.09076e-12	1.78962	0
0.0652143	2	7	2	2.66317e-12	1.45295	0
0.0652143	2	8	3	6.20262e-11	52.3251	0
0.0652143	2	9	4	6.79851e-12	5.02745	0
0.0652143	2	10	5	2.95219e-11	23.5816	0
0.0652143	3	11	1	1.82885e-11	14.0194	0
0.0652143	3	12	3	5.97369e-12	7.83248	0
0.0652143	3	13	4	5.01955e-12	5.80525	0
0.0652143	3	14	5	2.5549e-12	3.70352	0
0.0652143	3	15	2	1.71512e-10	171.202	0
0.0652143	4	16	4	9.95436e-12	7.26494	0
0.0652143	4	17	3	8.82149e-12	11.1929	0
0.0652143	4	18	1	1.90509e-12	2.97685	0
0.0652143	4	19	6	1.75937e-12	2.27445	0
0.0652143	4	20	2	1.09183e-11	13.2407	0
0.0662143	1	1	6	3.73396e-12	4.75793	0
0.0662143	1	2	3	2.01179e-12	0.936254	0
0.0662143	1	3	4	3.66199e-12	3.15489	0
0.0662143	1	4	2	3.99716e-11	40.3523	0
0.0662143	1	5	1	1.98959e-12	1.66955	0
0.0662143	2	6	1	2.09076e-12	1.78962	0
0.0662143	2	7	2	2.66317e-12	1.45295	0
0.0662143	2	8	3	6.20262e-11	52.3251	0
0.0662143	2	9	4	6.79851e-12	5.02745	0
0.0662143	2	10	5	2.95219e-11	23.5816	0
0.0662143	3	11	1	1.82885e-11	14.0194	0
0.0662143	3	12	3	5.97369e-12	7.83248	0
0.0662143	3	13	4	5.01955e-12	5.80525	0
0.0662143	3	14	5	2.5549e-12	3.70352	0
0.0662143	3	15	2	1.71512e-10	171.202	0
0.0662143	4	16	4	9.95436e-12	7.26494	0
0.0662143	4	17	3	8.82149e-12	11.1929	0
0.0662143	4	18	1	1.90509e-12	2.97685	0
0.0662143	4	19	6	1.75937e-12	2.27445	0
0.0662143	4	20	2	1.09183e-11	13.2407	0
0.0672143	1	1	6	3.73396e-12	4.75793	0
0.0672143	1	2	3	2.01179e-12	0.936254	0
0.0672143	1	3	4	3.66199e-12	3.15489	0
0.0672143	1	4	2	3.99716e-11	40.3523	0
0.0672143	1	5	1	1.98959e-12	1.66955	0
0.0672143	2	6	1	2.09076e-12	1.78962	0
0.0672143	2	7	2	2.66317e-12	1.45295	0
0.0672143	2	8	3	6.20262e-11	52.3251	0
0.0672143	2	9	4	6.79851e-12	5.02745	0
0.0672143	2	10	5	2.95219e-11	23.5816	0
0.0672143	3	11	1	1.82885e-11	14.0194	0
0.0672143	3	12	3	5.97369e-12	7.83248	0
0.0672143	3	13	4	5.01955e-12	5.80525	0
0.0672143	3	14	5	2.5549e-12	3.70352	0
0.0672143	3	15	2	1.71512e-10	171.202	0
0.0672143	4	16	4	9.95436e-12	7.26494	0
0.0672143	4	17	3	8.82149e-12	11.1929	0
0.0672143	4	18	1	1.90509e-12	2.97685	0
0.0672143	4	19	6	1.75937e-12	2.27445	0
0.0672143	4	20	2	1.09183e-11	13.2407	0
0.0682143	1	1	6	3.73396e-12	4.75793	0
0.0682143	1	2	3	2.01179e-12	0.936254	0
0.0682143	1	3	4	3.66199e-12	3.15489	0
0.0682143	1	4	2	3.99716e-11	40.3523	0
0.0682143	1	5	1	1.98959e-12	1.66955	0
0.0682143	2	6	1	2.09076e-12	1.78962	0
0.0682143	2	7	2	2.66317e-12	1.45295	0
0.0682143	2	8	3	6.20262e-11	52.3251	0
0.0682143	2	9	4	6.79851e-12	5.02745	0
0.0682143	2	10	5	2.95219e-11	23.5816	0
0.0682143	3	11	1	1.82885e-11	14.0194	0
0.0682143	3	12	3	5.97369e-12	7.83248	0
0.0682143	3	13	4	5.01955e-12	5.80525	0
0.0682143	3	14	5	2.5549e-12	3.70352	0
0.0682143	3	15	2	1.71512e-10	171.202	0
0.0682143	4	16	4	9.95436e-12	7.26494	0
0.0682143	4	17	3	8.82149e-12	11.1929	0
0.0682143	4	18	1	1.90509e-12	2.97685	0
0.0682143	4	19	6	1.75937e-12	2.27445	0
0.0682143	4	20	2	1.09183e-11	13.2407	0
0.0692143	1	1	6	3.73396e-12	4.75793	0
0.0692143	1	2	3	2.01179e-12	0.936254	0
0.0692143	1	3	4	3.66199e-12	3.15489	0
0.0692143	1	4	2	3.99716e-11	40.3523	0
0.0692143	1	5	1	1.98959e-12	1.66955	0
0.0692143	2	6	1	2.09076e-12	1.78962	0
0.0692143	2	7	2	2.66317e-12	1.45295	0
0.0692143	2	8	3	6.20262e-11	52.3251	0
0.0692143	2	9	4	6.79851e-12	5.02745	0
0.0692143	2	10	5	2.95219e-11	23.5816	0
0.0692143	3	11	1	1.82885e-11	14.0194	0
0.0692143	3	12	3	5.97369e-12	7.83248	0
0.0692143	3	13	4	5.01955e-12	5.80525	0
0.0692143	3	14	5	2.5549e-12	3.70352	0
0.0692143	3	15	2	1.71512e-10	171.202	0
0.0692143	4	16	4	9.95436e-12	7.26494	0
0.0692143	4	17	3	8.82149e-12	11.1929	0
0.0692143	4	18	1	1.90509e-12	2.97685	0
0.0692143	4	19	6	1.75937e-12	2.27445	0
0.0692143	4	20	2	1.09183e-11	13.2407	0
0.0702143	1	1	6	3.73396e-12	4.75793	0
0.0702143	1	2	3	2.01179e-12	0.936254	0
0.0702143	1	3	4	3.66199e-12	3.15489	0
0.0702143	1	4	2	3.99716e-11	40.3523	0
0.0702143	1	5	1	1.98959e-12	1.66955	0
0.0702143	2	6	1	2.09076e-12	1.78962	0
0.0702143	2	7	2	2.66317e-12	1.45295	0
0.0702143	2	8	3	6.20262e-11	52.3251	0
0.0702143	2	9	4	6.79851e-12	5.02745	0
0.0702143	2	10	5	2.95219e-11	23.5816	0
0.0702143	3	11	1	1.82885e-11	14.0194	0
0.0702143	3	12	3	5.97369e-12	7.83248	0
0.0702143	3	13	4	5.01955e-12	5.80525	0
0.0702143	3	14	5	2.5549e-12	3.70352	0
0.0702143	3	15	2	1.71512e-10	171.202	0
0.0702143	4	16	4	9.95436e-12	7.26494	0
0.0702143	4	17	3	8.82149e-12	11.1929	0
0.0702143	4	18	1	1.90509e-12	2.97685	0
0.0702143	4	19	6	1.75937e-12	2.27445	0
0.0702143	4	20	2	1.09183e-11	13.2407	0
0.0712143	1	1	6	3.73396e-12	4.75793	0
0.0712143	1	2	3	2.01179e-12	0.936254	0
0.0712143	1	3	4	3.66199e-12	3.15489	0
0.0712143	1	4	2	3.99716e-11	40.3523	0
0.0712143	1	5	1	1.98959e-12	1.66955	0
0.0712143	2	6	1	2.09076e-12	1.78962	0
0.0712143	2	7	2	2.66317e-12	1.45295	0
0.0712143	2	8	3	6.20262e-11	52.3251	0
0.0712143	2	9	4	6.79851e-12	5.02745	0
0.0712143	2	10	5	2.95219e-11	23.5816	0
0.0712143	3	11	1	1.82885e-11	14.0194	0
0.0712143	3	12	3	5.97369e-12	7.83248	0
0.0712143	3	13	4	5.01955e-12	5.80525	0
0.0712143	3	14	5	2.5549e-12	3.70352	0
0.0712143	3	15	2	1.71512e-10	171.202	0
0.0712143	4	16	4	9.95436e-12	7.26494	0
0.0712143	4	17	3	8.82149e-12	11.1929	0
0.0712143	4	18	1	1.90509e-12	2.97685	0
0.0712143	4	19	6	1.75937e-12	2.27445	0
0.0712143	4	20	2	1.09183e-11	13.2407	0
0.0722143	1	1	6	3.73396e-12	4.75793	0
0.0722143	1	2	3	2.01179e-12	0.936254	0
0.0722143	1	3	4	3.66199e-12	3.15489	0
0.0722143	1	4	2	3.99716e-11	40.3523	0
0.0722143	1	5	1	1.98959e-12	1.66955	0
0.0722143	2	6	1	2.09076e-12	1.78962	0
0.0722143	2	7	2	2.66317e-12	1.45295	0
0.0722143	2	8	3	6.20262e-11	52.3251	0
0.0722143	2	9	4	6.79851e-12	5.02745	0
0.0722143	2	10	5	2.95219e-11	23.5816	0
0.0722143	3	11	1	1.82885e-11	14.0194	0
0.0722143	3	12	3	5.97369e-12	7.83248	0
0.0722143	3	13	4	5.01955e-12	5.80525	0
0.0722143	3	14	5	2.5549e-12	3.70352	0
0.0722143	3	15	2	1.71512e-10	171.202	0
0.0722143	4	16	4	9.95436e-12	7.26494	0
0.0722143	4	17	3	8.82149e-12	11.1929	0
0.0722143	4	18	1	1.90509e-12	2.97685	0
0.0722143	4	19	6	1.75937e-12	2.27445	0
0.0722143	4	20	2	1.09183e-11	13.2407	0
0.0732143	1	1	6	3.73396e-12	4.75793	0
0.0732143	1	2	3	2.01179e-12	0.936254	0
0.0732143	1	3	4	3.66199e-12	3.15489	0
0.0732143	1	4	2	3.99716e-11	40.3523	0
0.0732143	1	5	1	1.98959e-12	1.66955	0
0.0732143	2	6	1	2.09076e-12	1.78962	0
0.0732143	2	7	2	2.66317e-12	1.45295	0
0.0732143	2	8	3	6.20262e-11	52.3251	0
0.0732143	2	9	4	6.79851e-12	5.02745	0
0.0732143	2	10	5	2.95219e-11	23.5816	0
0.0732143	3	11	1	1.82885e-11	14.0194	0
0.0732143	3	12	3	5.97369e-12	7.83248	0
0.0732143	3	13	4	5.01955e-12	5.80525	0
0.0732143	3	14	5	2.5549e-12	3.70352	0
0.0732143	3	15	2	1.71512e-10	171.202	0
0.0732143	4	16	4	9.95436e-12	7.26494	0
0.0732143	4	17	3	8.82149e-12	11.1929	0
0.0732143	4	18	1	1.90509e-12	2.97685	0
0.0732143	4	19	6	1.75937e-12	2.27445	0
0.0732143	4	20	2	1.09183e-11	13.2407	0
0.0742143	1	1	6	3.73396e-12	4.75793	0
0.0742143	1	2	3	2.01179e-12	0.936254	0
0.0742143	1	3	4	3.66199e-12	3.15489	0
0.0742143	1	4	2	3.99716e-11	40.3523	0
0.0742143	1	5	1	1.98959e-12	1.66955	0
0.0742143	2	6	1	2.09076e-12	1.78962	0
0.0742143	2	7	2	2.66317e-12	1.45295	0
0.0742143	2	8	3	6.20262e-11	52.3251	0
0.0742143	2	9	4	6.79851e-12	5.02745	0
0.0742143	2	10	5	2.95219e-11	23.5816	0
0.0742143	3	11	1	1.82885e-11	14.0194	0
0.0742143	3	12	3	5.97369e-12	7.83248	0
0.0742143	3	13	4	5.01955e-12	5.80525	0
0.0742143	3	14	5	2.5549e-12	3.70352	0
0.0742143	3	15	2	1.71512e-10	171.202	0
0.0742143	4	16	4	9.95436e-12	7.26494	0
0.0742143	4	17	3	8.82149e-12	11.1929	0
0.0742143	4	18	1	1.90509e-12	2.97685	0
0.0742143	4	19	6	1.75937e-12	2.27445	0
0.0742143	4	20	2	1.09183e-11	13.2407	0
0.0752143	1	1	6	3.73396e-12	4.75793	0
0.0752143	1	2	3	2.01179e-12	0.936254	0
0.0752143	1	3	4	3.66199e-12	3.15489	0
0.0752143	1	4	2	3.99716e-11	40.3523	0
0.0752143	1	5	1	1.98959e-12	1.66955	0
0.0752143	2	6	1	2.09076e-12	1.78962	0
0.0752143	2	7	2	2.66317e-12	1.45295	0
0.0752143	2	8	3	6.20262e-11	52.3251	0
0.0752143	2	9	4	6.79851e-12	5.02745	0
0.0752143	2	10	5	2.95219e-11	23.5816	0
0.0752143	3	11	1	1.82885e-11	14.0194	0
0.0752143	3	12	3	5.97369e-12	7.83248	0
0.0752143	3	13	4	5.01955e-12	5.80525	0
0.0752143	3	14	5	2.5549e-12	3.70352	0
0.0752143	3	15	2	1.71512e-10	171.202	0
0.0752143	4	16	4	9.95436e-12	7.26494	0
0.0752143	4	17	3	8.82149e-12	11.1929	0
0.0752143	4	18	1	1.90509e-12	2.97685	0
0.0752143	4	19	6	1.75937e-12	2.27445	0
0.0752143	4	20	2	1.09183e-11	13.2407	0
0.0762143	1	1	6	3.73396e-12	4.75793	0
0.0762143	1	2	3	2.01179e-12	0.936254	0
0.0762143	1	3	4	3.66199e-12	3.15489	0
0.0762143	1	4	2	3.99716e-11	40.3523	0
0.0762143	1	5	1	1.98959e-12	1.66955	0
0.0762143	2	6	1	2.09076e-12	1.78962	0
0.0762143	2	7	2	2.66317e-12	1.45295	0
0.0762143	2	8	3	6.20262e-11	52.3251	0
0.0762143	2	9	4	6.79851e-12	5.02745	0
0.0762143	2	10	5	2.95219e-11	23.5816	0
0.0762143	3	11	1	1.82885e-11	14.0194	0
0.0762143	3	12	3	5.97369e-12	7.83248	0
0.0762143	3	13	4	5.01955e-12	5.80525	0
0.0762143	3	14	5	2.5549e-12	3.70352	0
0.0762143	3	15	2	1.71512e-10	171.202	0
0.0762143	4	16	4	9.95436e-12	7.26494	0
0.0762143	4	17	3	8.82149e-12	11.1929	0
0.0762143	4	18	1	1.90509e-12	2.97685	0
0.0762143	4	19	6	1.75937e-12	2.27445	0
0.0762143	4	20	2	1.09183e-11	13.2407	0
0.0772143	1	1	6	3.73396e-12	4.75793	0
0.0772143	1	2	3	2.01179e-12	0.936254	0
0.0772143	1	3	4	3.66199e-12	3.15489	0
0.0772143	1	4	2	3.99716e-11	40.3523	0
0.0772143	1	5	1	1.98959e-12	1.66955	0
0.0772143	2	6	1	2.09076e-12	1.78962	0
0.0772143	2	7	2	2.66317e-12	1.45295	0
0.0772143	2	8	3	6.20262e-11	52.3251	0
0.0772143	2	9	4	6.79851e-12	5.02745	0
0.0772143	2	10	5	2.95219e-11	23.5816	0
0.0772143	3	11	1	1.82885e-11	14.0194	0
0.0772143	3	12	3	5.97369e-12	7.83248	0
0.0772143	3	13	4	5.01955e-12	5.80525	0
0.0772143	3	14	5	2.5549e-12	3.70352	0
0.0772143	3	15	2	1.71512e-10	171.202	0
0.0772143	4	16	4	9.95436e-12	7.26494	0
0.0772143	4	17	3	8.82149e-12	11.1929	0
0.0772143	4	18	1	1.90509e-12	2.97685	0
0.0772143	4	19	6	1.75937e-12	2.27445	0
0.0772143	4	20	2	1.09183e-11	13.2407	0
0.0782143	1	1	6	3.73396e-12	4.75793	0
0.0782143	1	2	3	2.01179e-12	0.936254	0
0.0782143	1	3	4	3.66199e-12	3.15489	0
0.0782143	1	4	2	3.99716e-11	40.3523	0
0.0782143	1	5	1	1.98959e-12	1.66955	0
0.0782143	2	6	1	2.09076e-12	1.78962	0
0.0782143	2	7	2	2.66317e-12	1.45295	0
0.0782143	2	8	3	6.20262e-11	52.3251	0
0.0782143	2	9	4	6.79851e-12	5.02745	0
0.0782143	2	10	5	2.95219e-11	23.5816	0
0.0782143	3	11	1	1.82885e-11	14.0194	0
0.0782143	3	12	3	5.97369e-12	7.83248	0
0.0782143	3	13	4	5.01955e-12	5.80525	0
0.0782143	3	14	5	2.5549e-12	3.70352	0
0.0782143	3	15	2	1.71512e-10	171.202	0
0.0782143	4	16	4	9.95436e-12	7.26494	0
0.0782143	4	17	3	8.82149e-12	11.1929	0
0.0782143	4	18	1	1.90509e-12	2.97685	0
0.0782143	4	19	6	1.75937e-12	2.27445	0
0.0782143	4	20	2	1.09183e-11	13.2407	0
0.0792143	1	1	6	3.73396e-12	4.75793	0
0.0792143	1	2	3	2.01179e-12	0.936254	0
0.0792143	1	3	4	3.66199e-12	3.15489	0
0.0792143	1	4	2	3.99716e-11	40.3523	0
0.0792143	1	5	1	1.98959e-12	1.66955	0
0.0792143	2	6	1	2.09076e-12	1.78962	0
0.0792143	2	7	2	2.66317e-12	1.45295	0
0.0792143	2	8	3	6.20262e-11	52.3251	0
0.0792143	2	9	4	6.79851e-12	5.02745	0
0.0792143	2	10	5	2.95219e-11	23.5816	0
0.0792143	3	11	1	1.82885e-11	14.0194	0
0.0792143	3	12	3	5.97369e-12	7.83248	0
0.0792143	3	13	4	5.01955e-12	5.80525	0
0.0792143	3	14	5	2.5549e-12	3.70352	0
0.0792143	3	15	2	1.71512e-10	171.202	0
0.0792143	4	16	4	9.95436e-12	7.26494	0
0.0792143	4	17	3	8.82149e-12	11.1929	0
0.0792143	4	18	1	1.90509e-12	2.97685	0
0.0792143	4	19	6	1.75937e-12	2.27445	0
0.0792143	4	20	2	1.09183e-11	13.2407	0
0.0802143	1	1	6	3.73396e-12	4.75793	0
0.0802143	1	2	3	2.01179e-12	0.936254	0
0.0802143	1	3	4	3.66199e-12	3.15489	0
0.0802143	1	4	2	3.99716e-11	40.3523	0
0.0802143	1	5	1	1.98959e-12	1.66955	0
0.0802143	2	6	1	2.09076e-12	1.78962	0
0.0802143	2	7	2	2.66317e-12	1.45295	0
0.0802143	2	8	3	6.20262e-11	52.3251	0
0.0802143	2	9	4	6.79851e-12	5.02745	0
0.0802143	2	10	5	2.95219e-11	23.5816	0
0.0802143	3	11	1	1.82885e-11	14.0194	0
0.0802143	3	12	3	5.97369e-12	7.83248	0
0.0802143	3	13	4	5.01955e-12	5.80525	0
0.0802143	3	14	5	2.5549e-12	3.70352	0
0.0802143	3	15	2	1.71512e-10	171.202	0
0.0802143	4	16	4	9.95436e-12	7.26494	0
0.0802143	4	17	3	8.82149e-12	11.1929	0
0.0802143	4	18	1	1.90509e-12	2.97685	0
0.0802143	4	19	6	1.75937e-12	2.27445	0
0.0802143	4	20	2	1.09183e-11	13.2407	0
0.0812143	1	1	6	3.73396e-12	4.75793	0
0.0812143	1	2	3	2.01179e-12	0.936254	0
0.0812143	1	3	4	3.66199e-12	3.15489	0
0.0812143	1	4	2	3.99716e-11	40.3523	0
0.0812143	1	5	1	1.98959e-12	1.66955	0
0.0812143	2	6	1	2.09076e-12	1.78962	0
0.0812143	2	7	2	2.66317e-12	1.45295	0
0.0812143	2	8	3	6.20262e-11	52.3251	0
0.0812143	2	9	4	6.79851e-12	5.02745	0
0.0812143	2	10	5	2.95219e-11	23.5816	0
0.0812143	3	11	1	1.82885e-11	14.0194	0
0.0812143	3	12	3	5.97369e-12	7.83248	0
0.0812143	3	13	4	5.01955e-12	5.80525	0
0.0812143	3	14	5	2.5549e-12	3.70352	0
0.0812143	3	15	2	1.71512e-10	171.202	0
0.0812143	4	16	4	9.95436e-12	7.26494	0
0.0812143	4	17	3	8.82149e-12	11.1929	0
0.0812143	4	18	1	1.90509e-12	2.97685	0
0.0812143	4	19	6	1.75937e-12	2.27445	0
0.0812143	4	20	2	1.09183e-11	13.2407	0
0.0822143	1	1	6	3.73396e-12	4.75793	0
0.0822143	1	2	3	2.01179e-12	0.936254	0
0.0822143	1	3	4	3.66199e-12	3.15489	0
0.0822143	1	4	2	3.99716e-11	40.3523	0
0.0822143	1	5	1	1.98959e-12	1.66955	0
0.0822143	2	6	1	2.09076e-12	1.78962	0
0.0822143	2	7	2	2.66317e-12	1.45295	0
0.0822143	2	8	3	6.20262e-11	52.3251	0
0.0822143	2	9	4	6.79851e-12	5.02745	0
0.0822143	2	10	5	2.95219e-11	23.5816	0
0.0822143	3	11	1	1.82885e-11	14.0194	0
0.0822143	3	12	3	5.97369e-12	7.83248	0
0.0822143	3	13	4	5.01955e-12	5.80525	0
0.0822143	3	14	5	2.5549e-12	3.70352	0
0.0822143	3	15	2	1.71512e-10	171.202	0
0.0822143	4	16	4	9.95436e-12	7.26494	0
0.0822143	4	17	3	8.82149e-12	11.1929	0
0.0822143	4	18	1	1.90509e-12	2.97685	0
0.0822143	4	19	6	1.75937e-12	2.27445	0
0.0822143	4	20	2	1.09183e-11	13.2407	0
0.0832143	1	1	6	3.73396e-12	4.75793	0
0.0832143	1	2	3	2.01179e-12	0.936254	0
0.0832143	1	3	4	3.66199e-12	3.15489	0
0.0832143	1	4	2	3.99716e-11	40.3523	0
0.0832143	1	5	1	1.98959e-12	1.66955	0
0.0832143	2	6	1	2.09076e-12	1.78962	0
0.0832143	2	7	2	2.66317e-12	1.45295	0
0.0832143	2	8	3	6.20262e-11	52.3251	0
0.0832143	2	9	4	6.79851e-12	5.02745	0
0.0832143	2	10	5	2.95219e-11	23.5816	0
0.0832143	3	11	1	1.82885e-11	14.0194	0
0.0832143	3	12	3	5.97369e-12	7.83248	0
0.0832143	3	13	4	5.01955e-12	5.80525	0
0.0832143	3	14	5	2.5549e-12	3.70352	0
0.0832143	3	15	2	1.71512e-10	171.202	0
0.0832143	4	16	4	9.95436e-12	7.26494	0
0.0832143	4	17	3	8.82149e-12	11.1929	0
0.0832143	4	18	1	1.90509e-12	2.97685	0
0.0832143	4	19	6	1.75937e-12	2.27445	0
0.0832143	4	20	2	1.09183e-11	13.2407	0
0.0842143	1	1	6	3.73396e-12	4.75793	0
0.0842143	1	2	3	2.01179e-12	0.936254	0
0.0842143	1	3	4	3.66199e-12	3.15489	0
0.0842143	1	4	2	3.99716e-11	40.3523	0
0.0842143	1	5	1	1.98959e-12	1.66955	0
0.0842143	2	6	1	2.09076e-12	1.78962	0
0.0842143	2	7	2	2.66317e-12	1.45295	0
0.0842143	2	8	3	6.20262e-11	52.3251	0
0.0842143	2	9	4	6.79851e-12	5.02745	0
0.0842143	2	10	5	2.95219e-11	23.5816	0
0.0842143	3	11	1	1.82885e-11	14.0194	0
0.0842143	3	12	3	5.97369e-12	7.83248	0
0.0842143	3	13	4	5.01955e-12	5.80525	0
0.0842143	3	14	5	2.5549e-12	3.70352	0
0.0842143	3	15	2	1.71512e-10	171.202	0
0.0842143	4	16	4	9.95436e-12	7.26494	0
0.0842143	4	17	3	8.82149e-12	11.1929	0
0.0842143	4	18	1	1.90509e-12	2.97685	0
0.0842143	4	19	6	1.75937e-12	2.27445	0
0.0842143	4	20	2	1.09183e-11	13.2407	0
0.0852143	1	1	6	3.73396e-12	4.75793	0
0.0852143	1	2	3	2.01179e-12	0.936254	0
0.0852143	1	3	4	3.66199e-12	3.15489	0
0.0852143	1	4	2	3.99716e-11	40.3523	0
0.0852143	1	5	1	1.98959e-12	1.66955	0
0.0852143	2	6	1	2.09076e-12	1.78962	0
0.0852143	2	7	2	2.66317e-12	1.45295	0
0.0852143	2	8	3	6.20262e-11	52.3251	0
0.0852143	2	9	4	6.79851e-12	5.02745	0
0.0852143	2	10	5	2.95219e-11	23.5816	0
0.0852143	3	11	1	1.82885e-11	14.0194	0
0.0852143	3	12	3	5.97369e-12	7.83248	0
0.0852143	3	13	4	5.01955e-12	5.80525	0
0.0852143	3	14	5	2.5549e-12	3.70352	0
0.0852143	3	15	2	1.71512e-10	171.202	0
0.0852143	4	16	4	9.95436e-12	7.26494	0
0.0852143	4	17	3	8.82149e-12	11.1929	0
0.0852143	4	18	1	1.90509e-12	2.97685	0
0.0852143	4	19	6	1.75937e-12	2.27445	0
0.0852143	4	20	2	1.09183e-11	13.2407	0
0.0862143	1	1	6	3.73396e-12	4.75793	0
0.0862143	1	2	3	2.01179e-12	0.936254	0
0.0862143	1	3	4	3.66199e-12	3.15489	0
0.0862143	1	4	2	3.99716e-11	40.3523	0
0.0862143	1	5	1	1.98959e-12	1.66955	0
0.0862143	2	6	1	2.09076e-12	1.78962	0
0.0862143	2	7	2	2.66317e-12	1.45295	0
0.0862143	2	8	3	6.20262e-11	52.3251	0
0.0862143	2	9	4	6.79851e-12	5.02745	0
0.0862143	2	10	5	2.95219e-11	23.5816	0
0.0862143	3	11	1	1.82885e-11	14.0194	0
0.0862143	3	12	3	5.97369e-12	7.83248	0
0.0862143	3	13	4	5.01955e-12	5.80525	0
0.0862143	3	14	5	2.5549e-12	3.70352	0
0.0862143	3	15	2	1.71512e-10	171.202	0
0.0862143	4	16	4	9.95436e-12	7.26494	0
0.0862143	4	17	3	8.82149e-12	11.1929	0
0.0862143	4	18	1	1.90509e-12	2.97685	0
0.0862143	4	19	6	1.75937e-12	2.27445	0
0.0862143	4	20	2	1.09183e-11	13.2407	0
0.0872143	1	1	6	3.73396e-12	4.75793	0
0.0872143	1	2	3	2.01179e-12	0.936254	0
0.0872143	1	3	4	3.66199e-12	3.15489	0
0.0872143	1	4	2	3.99716e-11	40.3523	0
0.0872143	1	5	1	1.98959e-12	1.66955	0
0.0872143	2	6	1	2.09076e-12	1.78962	0
0.0872143	2	7	2	2.66317e-12	1.45295	0
0.0872143	2	8	3	6.20262e-11	52.3251	0
0.0872143	2	9	4	6.79851e-12	5.02745	0
0.0872143	2	10	5	2.95219e-11	23.5816	0
0.0872143	3	11	1	1.82885e-11	14.0194	0
0.0872143	3	12	3	5.97369e-12	7.83248	0
0.0872143	3	13	4	5.01955e-12	5.80525	0
0.0872143	3	14	5	2.5549e-12	3.70352	0
0.0872143	3	15	2	1.71512e-10	171.202	0
0.0872143	4	16	4	9.95436e-12	7.26494	0
0.0872143	4	17	3	8.82149e-12	11.1929	0
0.0872143	4	18	1	1.90509e-12	2.97685	0
